date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:58:11	119632/119632	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2009:56:52%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=5386	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/index2671.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
11:58:40	119633/119633	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2009:56:32%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=4814	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/index4bdc.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
11:59:12	119633/119633	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2009:57:51%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=5420	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/index2f78.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
11:59:17	119638/119638	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2009:58:12%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=11491	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/index18bd.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
11:59:17	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.12.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
11:59:21	119631/119631	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2009:57:56%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=6690	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/index5291.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
11:59:52	119636/119636	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2009:58:41%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=12502	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/index89cf.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:00:25	119634/119634	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2009:59:13%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=18656	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/index75c0.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:00:31	119635/119635	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2009:59:17%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=20827	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/index0565.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:00:31	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.13.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:01:10	119636/119636	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2009:59:21%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=20336	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/indexe6c6.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:01:25	119635/119635	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2009:59:53%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=20828	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/index0e6e.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:01:32	119638/119638	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2010:00:26%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=24463	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/indexcb36.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:01:37	119642/119642	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2010:00:32%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=32499	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/indexc83a.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:01:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.14.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:02:46	119635/119635	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2010:01:11%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=36001	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/index1d36.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:13	119642/119642	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2010:01:32%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=50732	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/index2655.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:14	119642/119642	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2010:01:37%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=51165	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/index940a.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:14	13864/13864	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202013%2010:02:47%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/de.linkedin.com/pub/mario-j%c3%a4ckle/1a/972/a66/	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/de.linkedin.com/pub/mario-j%c3%a4ckle/1a/972/a66/index.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:14	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.15.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:17	119636/119636	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202013%2010:01:26%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/?replytocom=48885	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/index9fe4.html	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:36	13889/13889	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202013%2010:03:14%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/element-option-reference/de.linkedin.com/pub/mario-j%c3%a4ckle/1a/972/a66/	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/element-option-reference/de.linkedin.com/pub/mario-j%c3%a4ckle/1a/972/a66/index.html	(from http://jacksbox.de/stuff/jquery-fractionslider/element-option-reference/)
12:03:37	13889/13889	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202013%2010:03:14%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/plugin-options-reference/de.linkedin.com/pub/mario-j%c3%a4ckle/1a/972/a66/	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-options-reference/de.linkedin.com/pub/mario-j%c3%a4ckle/1a/972/a66/index.html	(from http://jacksbox.de/stuff/jquery-fractionslider/plugin-options-reference/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.16.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.17.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.18.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.19.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.1a.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.1b.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.1c.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.1d.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.1e.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.1f.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.20.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.21.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.22.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.23.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.24.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.25.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.26.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.27.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.28.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.29.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.2a.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.2b.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.2c.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:37	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.2d.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:38	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.2e.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:38	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.2f.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:38	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.30.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:38	13878/13878	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202013%2010:03:14%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/documentation/de.linkedin.com/pub/mario-j%c3%a4ckle/1a/972/a66/	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/documentation/de.linkedin.com/pub/mario-j%c3%a4ckle/1a/972/a66/index.html	(from http://jacksbox.de/stuff/jquery-fractionslider/documentation/)
12:03:38	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.31.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:38	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.32.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:38	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.33.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:38	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.34.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:38	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.35.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:38	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.36.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:38	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.37.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:38	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.38.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:39	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.39.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:39	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.3a.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:39	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.3b.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:39	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.3c.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:39	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.3d.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:39	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.3e.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:39	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.3f.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:39	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.40.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:39	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.41.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:39	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.42.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:39	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.43.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:39	0/-1	---M--	301	error ('')			http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods.44.delayed	(from http://jacksbox.de/stuff/jquery-fractionslider/)
12:03:40	1643/1643	---M--	403	error ('Forbidden')	text/html	etag:%2245f460f-66b-4a01d574cf680%22	http://jacksbox.de/wp-content/uploads/shadowbox-js/src/	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/wp-content/uploads/shadowbox-js/src/index.html	(from http://jacksbox.de/wp-content/uploads/shadowbox-js/0ca8bc32c89a5cddc27b711bae8cd6b6.js?ver=3.0.3)
12:03:40	13882/13882	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202013%2010:03:18%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/slide-transitions/de.linkedin.com/pub/mario-j%c3%a4ckle/1a/972/a66/	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/slide-transitions/de.linkedin.com/pub/mario-j%c3%a4ckle/1a/972/a66/index.html	(from http://jacksbox.de/stuff/jquery-fractionslider/slide-transitions/)
12:03:42	13827/13827	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202013%2010:03:40%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/applewebkit/	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/applewebkit/index.html	(from http://jacksbox.de/wp-content/uploads/shadowbox-js/0ca8bc32c89a5cddc27b711bae8cd6b6.js?ver=3.0.3)
12:03:42	13879/13879	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202013%2010:03:36%20GMT	http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods/de.linkedin.com/pub/mario-j%c3%a4ckle/1a/972/a66/	C:/Users/ZORAN/Downloads/fractionSlider/fractionSlider/jacksbox.de/stuff/jquery-fractionslider/plugin-methods/de.linkedin.com/pub/mario-j%c3%a4ckle/1a/972/a66/index.html	(from http://jacksbox.de/stuff/jquery-fractionslider/plugin-methods/)
